,joined,kind,link,location,market,name,pitch,raised,size,stage,website,query,type_,tech,min_size,lifetime,raised_month,k_raised,m_raised,b_raised,latitude,longitude,address
6309,2015-12-01,startup,https://angel.co/jobox,palo alto,mobile payments,jobox.ai,a stealth mode ai startup disrupting the on demand economy,12500000.0,11-50,seed,jobox.ai,artificial intelligence,,python,11,39,320512.8205128205,12500.0,12.5,0.0125,37.4455862,-122.1619289,"Palo Alto, Santa Clara County, California, USA"
6310,2016-07-01,startup,https://angel.co/eloquent-labs,redwood city,customer service,eloquent labs,ai to replace and augment customer service reps.,,1-10,seed,eloquent.ai,artificial intelligence,,python,1,32,,,,,37.4863239,-122.2325233,"Redwood City, San Mateo County, California, USA"
6311,2016-11-01,startup,https://angel.co/stellar-3,san francisco,artificial intelligence,stellares,"worlds first a.i. talent agent, representing top tech talent",3500000.0,11-50,seed,stellares.ai,artificial intelligence,,python,11,28,125000.0,3500.0,3.5,0.0035,37.7792808,-122.4192363,"SF, California, USA"
6312,2017-01-01,startup,https://angel.co/wevoconversion,boston,artificial intelligence,wevo,increasing online conversion with human augmented ai,,,seed,wevoconversion.com,artificial intelligence,,python,0,26,,,,,42.3602534,-71.0582912,"Boston, Suffolk County, Massachusetts, USA"
6313,2016-07-01,startup,https://angel.co/getmilesapp,san jose,mobility,miles,the app that rewards all your commute & travel,3500000.0,11-50,seed,getmiles.com,artificial intelligence,,python,11,32,109375.0,3500.0,3.5,0.0035,37.3361905,-121.8905833,"San José, Santa Clara County, California, USA"
6314,2015-09-01,startup,https://angel.co/performance-sherpa,mountain view,manufacturing,performance sherpa,"application performance control, using ai",,1-10,seed,theperformancesherpa.com,artificial intelligence,,python,1,42,,,,,37.3893889,-122.0832101,"Mountain View, Santa Clara County, California, USA"
6315,2015-11-01,startup,https://angel.co/delve-laboratories,montreal,data mining,delve labs,complete enterprise security coverage through nonstop autonomous pentest,,1-10,seed,delvelabs.ca,artificial intelligence,,python,1,40,,,,,45.4972159,-73.6103642,"Montréal, Agglomération de Montréal, Montréal (06), Québec, Canada"
6316,2016-09-01,startup,https://angel.co/inapptics,san francisco,mobile analytics,inapptics,inapptics helps app makers analyze user behavior in mobile apps,,1-10,seed,inapptics.com,artificial intelligence,,python,1,30,,,,,37.7792808,-122.4192363,"SF, California, USA"
6317,2017-03-01,startup,https://angel.co/canvassanalytics,toronto,industrial,canvass analytics,bringing industrial data to life,,11-50,seed,canvass.io,artificial intelligence,,python,11,24,,,,,43.653963,-79.387207,"Toronto, Ontario, M6K 1X9, Canada"
6318,2017-02-01,startup,https://angel.co/remotecom,burlingame,freelancers,remote.com,connecting over 2 million professionals with remote and freelance jobs,,1-10,seed,remote.com,artificial intelligence,,python,1,25,,,,,37.5841026,-122.3660825,"Burlingame, San Mateo County, California, USA"
6319,2012-05-01,startup,https://angel.co/cognitive-security-1,prague,enterprise security,cognitive security,acquired by cisco. detecting sophisticated attacks by ai based network traffic analysis.,,1-10,seed,cognitive-security.com,artificial intelligence,,python,1,82,,,,,50.0874654,14.4212535,"Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česko"
6320,2014-03-01,startup,https://angel.co/lftech,austin,social travel,lf tech,next gen ai and normalization,1800000.0,1-10,seed,tripchamp.com,artificial intelligence,,python,1,60,30000.0,1800.0,1.8,0.0018,30.2711286,-97.7436995,"Austin, Travis County, Texas, USA"
6321,2014-02-01,startup,https://angel.co/custex,santa monica,new product development,custex determinant platform,customer / voter crowds improve products & services,150000.0,11-50,seed,CustEx.com,artificial intelligence,,python,11,61,2459.0163934426228,150.0,0.15,0.00015,34.0250724,-118.4965129,"Santa Monica, Los Angeles County, California, USA"
6322,2014-02-01,startup,https://angel.co/graava,mountain view,consumer electronics,graava,"shoot first, edit never!",,11-50,seed,getgraava.com,artificial intelligence,,python,11,61,,,,,37.3893889,-122.0832101,"Mountain View, Santa Clara County, California, USA"
6323,2014-07-01,startup,https://angel.co/hyper-travel,san francisco,logistics,the hyper travel company,,,1-10,seed,usehyper.com,artificial intelligence,,python,1,56,,,,,37.7792808,-122.4192363,"SF, California, USA"
6324,2016-09-01,startup,https://angel.co/indigo-ai,milan,artificial intelligence,indigo ai,the first ai platform that uses chatbots and machine learning to let brands do the talking,,1-10,seed,ndg.ai,artificial intelligence,,python,1,30,,,,,45.4667971,9.1904984,"Milano, MI, LOM, Italia"
6325,2016-10-01,startup,https://angel.co/reactor-ai,california,fin tech,reactor.ai,fintech innovation intelligence platform,,11-50,seed,Reactor.ai,artificial intelligence,,python,11,29,,,,,36.7014631,-118.7559974,"California, USA"
6326,2017-02-01,startup,https://angel.co/rocco,san francisco,social media,rocco,ai powered social media marketing assistant,,1-10,seed,Rocco.ai,artificial intelligence,,python,1,25,,,,,37.7792808,-122.4192363,"SF, California, USA"
6327,2017-03-01,startup,https://angel.co/forge-ai,boston,big data,forge.ai,fueling machine intelligence.,,11-50,seed,forge.ai,artificial intelligence,,python,11,24,,,,,42.3602534,-71.0582912,"Boston, Suffolk County, Massachusetts, USA"
6328,2012-08-01,startup,https://angel.co/inview-technology,austin,military deployment,inview technology,"low cost, high performance infrared cameras",2410000.0,-,seed,InViewCorp.com,artificial intelligence,,python,,79,30506.32911392405,2410.0,2.41,0.00241,30.2711286,-97.7436995,"Austin, Travis County, Texas, USA"
6329,2012-10-01,startup,https://angel.co/desktop-genetics,cambridge,bioinformatics,desktop genetics,building an ai to re engineer the human genome,692000.0,11-50,seed,deskgen.com,artificial intelligence,,python,11,77,8987.012987012988,692.0,0.692,0.000692,52.2034823,0.1235817,"Cambridge, Cambridgeshire, East of England, England, UK"
6330,2013-01-01,startup,https://angel.co/medgle,sunnyvale,visualization,medgle,,,-,seed,-,artificial intelligence,,python,,74,,,,,37.3688301,-122.0363496,"Sunnyvale, Santa Clara County, California, USA"
6331,2015-04-01,startup,https://angel.co/singularity-university-1,mountain view,,singularity university,"educate, inspire, empower",,51-200,seed,su.org,artificial intelligence,,python,51,47,,,,,,-122.0832101,"Mountain View, Santa Clara County, California, USA"
6332,2014-05-01,startup,https://angel.co/lilyai,mountain view,retail technology,lily ai,emotionally intelligent ai for fashion retail,2000000.0,11-50,seed,lilystyle.ai,artificial intelligence,,python,11,58,34482.75862068965,2000.0,2.0,0.002,37.3893889,-122.0832101,"Mountain View, Santa Clara County, California, USA"
6333,2015-02-01,startup,https://angel.co/digitalgenius,san francisco,customer service,digitalgenius,human+ai customer service,8265000.0,11-50,seed,digitalgenius.com,artificial intelligence,,python,11,49,168673.4693877551,8265.0,8.265,0.008265,37.7792808,-122.4192363,"SF, California, USA"
6334,2015-09-01,startup,https://angel.co/artomatix,dublin,graphics,artomatix,artificial imagination: artificial intelligence applied to art creation,,-,seed,artomatix.com,artificial intelligence,,python,,42,,,,,53.3497645,-6.2602732,"Dublin, County Dublin, Leinster, Ireland"
6335,2015-09-01,startup,https://angel.co/voyatravel,bucharest,business travel,voya travel,business travel for the 21st century,,11-50,seed,voya.ai,artificial intelligence,,python,11,42,,,,,44.4361414,26.1027202,"București, Sector 2, Municipiul București, 010051, România"
6336,2015-11-01,startup,https://angel.co/motion-ai,chicago,saas,motion ai (acquired by hubspot),chatbots made easy.,700000.0,,seed,motion.ai,artificial intelligence,,python,0,40,17500.0,700.0,0.7,0.0007,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, USA"
6337,2016-03-01,startup,https://angel.co/volley-labs,san francisco,education technology,volley (volley.com),a magic lens to learning anything.,2300000.0,11-50,seed,volley.com,artificial intelligence,,python,11,36,63888.88888888889,2300.0,2.3,0.0023,37.7792808,-122.4192363,"SF, California, USA"
6338,2016-05-01,startup,https://angel.co/mendel-health,san francisco,clinical trials,mendel.ai,personalized medicine navigator for cancer patients,,11-50,seed,mendel.ai,artificial intelligence,,python,11,34,,,,,37.7792808,-122.4192363,"SF, California, USA"
6339,2016-08-01,startup,https://angel.co/farmwise,san francisco,robotics,farmwise,"farming every plant, every day",,11-50,seed,farmwise.io,artificial intelligence,,python,11,31,,,,,37.7792808,-122.4192363,"SF, California, USA"
6340,2016-09-01,startup,https://angel.co/kindhealth-1,austin,insurance,kindhealth,health insurance recommendation engine,1500000.0,11-50,seed,kindhealth.co,artificial intelligence,,python,11,30,50000.0,1500.0,1.5,0.0015,30.2711286,-97.7436995,"Austin, Travis County, Texas, USA"
6341,2014-11-01,startup,https://angel.co/carbon-robotics,san francisco,robotics,carbon robotics,democratizing advanced robotics,,11-50,seed,carbon.ai,machine learning,,python,11,52,,,,,,-122.4192363,"SF, California, USA"
6342,2015-04-01,startup,https://angel.co/node-io,san francisco,big data,node.io,discover your next opportunity,,11-50,seed,node.io,machine learning,,python,11,47,,,,,,-122.4192363,"SF, California, USA"
6343,2015-07-01,startup,https://angel.co/elemental-machines,san francisco,sensors,elemental machines,iot for science,2500000.0,,seed,elementalmachines.io,machine learning,,python,0,44,56818.181818181816,2500.0,2.5,0.0025,,-122.4192363,"SF, California, USA"
6344,2015-09-01,startup,https://angel.co/mentatapp,san francisco,career planning,mentat,job search reinvented,,11-50,seed,thementat.com,machine learning,,python,11,42,,,,,,-122.4192363,"SF, California, USA"
6345,2016-11-01,startup,https://angel.co/nautilus-labs-1,new york city,shipping,nautilus labs,advancing the efficiency of maritime transportation,2000000.0,11-50,seed,nautiluslabs.co,machine learning,,python,11,28,71428.57142857143,2000.0,2.0,0.002,,-73.9871558,"NYC, New York, USA"
6346,2017-03-01,startup,https://angel.co/cambridge-bio-augmentation-systems-1,cambridge,neuroscience,cambridge bio augmentation,plug & play bionic devices,,,seed,cbas.global,machine learning,,python,0,24,,,,,,0.1235817,"Cambridge, Cambridgeshire, East of England, England, UK"
6347,2012-03-01,startup,https://angel.co/reclip-it,san francisco,social commerce,reclip.it,a personalized dashboard for frugal shoppers,,-,seed,ReclipIt.com,machine learning,,python,,84,,,,,,-122.4192363,"SF, California, USA"
6348,2012-05-01,startup,https://angel.co/mixamo-1,san francisco,film production,mixamo,democratizing character animation. distributing smart content across web 3d softwares,11876235.0,-,seed,mixamo.com,machine learning,,python,,82,144832.13414634147,11876.235,11.876235,0.011876235,,-122.4192363,"SF, California, USA"
6349,2013-01-01,startup,https://angel.co/seen,new york city,content discovery,seen,we capture stories as they happen,3185000.0,1-10,seed,seen.co,machine learning,,python,1,74,43040.54054054054,3185.0,3.185,0.003185,,-73.9871558,"NYC, New York, USA"
6350,2012-06-01,startup,https://angel.co/rockmelt,mountain view,web browsers,rockmelt,re imagine the browser,39875000.0,-,seed,rockmelt.com,machine learning,,python,,81,492283.95061728393,39875.0,39.875,0.039875,,-122.0832101,"Mountain View, Santa Clara County, California, USA"
6351,2012-03-01,startup,https://angel.co/intentdatascience,london,ad targeting,intent,data solutions for travel brands,50985000.0,51-200,seed,intent.com,machine learning,,python,51,84,606964.2857142857,50985.0,50.985,0.050985,51.5073219,-0.1276474,"London, Greater London, England, SW1A 2DU, UK"
6352,2013-12-01,startup,https://angel.co/the-human-diagnosis-project,earth,open data,the human diagnosis project,one open system. for all of humankind. together.,,11-50,seed,humandx.org,machine learning,,python,11,63,,,,,,,"Earth, Lamb County, Texas, USA"
6353,2015-04-01,startup,https://angel.co/shapeanalytics,san francisco,,shape,machine learning and people analytics for organizations,2890000.0,1-10,seed,shapeanalytics.com,machine learning,,python,1,47,61489.36170212766,2890.0,2.89,0.00289,,-122.4192363,"SF, California, USA"
6354,2015-06-01,startup,https://angel.co/memrica,birmingham,mobile health,memrica,no more fear of forgetting,,1-10,seed,memricaprompt.com,machine learning,,python,1,45,,,,,52.4775396,-1.894053,"Birmingham, West Midlands Combined Authority, West Midlands, England, UK"
6355,2017-05-01,startup,https://angel.co/huckleberry-insurance,san francisco,insurance,huckleberry,,,1-10,seed,huckleberry.com,machine learning,,python,1,22,,,,,37.7792808,-122.4192363,"SF, California, USA"
6356,2012-12-01,startup,https://angel.co/kidaptive,redwood city,education,kidaptive,,24650000.0,11-50,seed,kidaptive.com,machine learning,,python,11,75,328666.6666666667,24650.0,24.65,0.02465,37.4863239,-122.2325233,"Redwood City, San Mateo County, California, USA"
6357,2013-08-01,startup,https://angel.co/forkable,san francisco,restaurants,forkable,the best way to get lunch at the office,,11-50,seed,forkable.com,machine learning,,python,11,67,,,,,37.7792808,-122.4192363,"SF, California, USA"
6358,2016-03-01,startup,https://angel.co/shipamax,london,logistics,shipamax (yc w17),turn supply chain documents into data,2500000.0,11-50,seed,shipamax.com,machine learning,,python,11,36,69444.44444444444,2500.0,2.5,0.0025,51.5073219,-0.1276474,"London, Greater London, England, SW1A 2DU, UK"
6359,2016-05-01,startup,https://angel.co/focal-systems,millbrae,retail technology,focal systems,building computer vision algos to solve billion dollar problems for b&m retail.,,11-50,seed,focal.systems,machine learning,,python,11,34,,,,,37.5985468,-122.3871942,"Millbrae, San Mateo County, California, 94030, USA"
6360,2016-05-01,startup,https://angel.co/safegraph,san francisco,b2b,safegraph,we predict the past,16000000.0,11-50,seed,safegraph.com,machine learning,,python,11,34,470588.23529411765,16000.0,16.0,0.016,37.7792808,-122.4192363,"SF, California, USA"
6361,2016-05-01,startup,https://angel.co/scaleapi,san francisco,developer apis,scale ai,the api for training data,22500000.0,11-50,seed,scale.ai,machine learning,,python,11,34,661764.7058823529,22500.0,22.5,0.0225,37.7792808,-122.4192363,
6362,2013-01-01,startup,https://angel.co/camio,san mateo,machine learning,camio,smart cloud based video monitoring for your ip connected cameras,1825000.0,11-50,seed,camio.com,machine learning,,python,11,74,24662.162162162163,1825.0,1.825,0.001825,37.496904,-122.3330573,"San Mateo County, California, USA"
6363,2013-03-01,startup,https://angel.co/md-insider,santa monica,healthcare,md insider,machine learning enabled provider performance transparency,23000000.0,51-200,seed,mdinsider.com,machine learning,,python,51,72,319444.44444444444,23000.0,23.0,0.023,34.0250724,-118.4965129,"Santa Monica, Los Angeles County, California, USA"
